year;airport;country;city;q1;q2;q3;q4;total;is_domestic;route_type;continent;origin_airport;origin_lat;origin_lon;dest_lat;dest_lon
2017;Stockholm Arlanda;Sweden;Kristianstad;7331.0;7889.0;7189.0;8555.0;30964;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;56.0293778;14.1566859
2017;Stockholm Arlanda;Sweden;Linköping;5.0;38.0;;;43;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;58.4098135;15.6245252
2017;Stockholm Arlanda;Sweden;Luleå;258646.0;273437.0;261924.0;270484.0;1064491;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;65.5831187;22.1459535
2017;Stockholm Arlanda;Sweden;Lycksele;7505.0;6901.0;6436.0;6746.0;27588;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;64.6;18.166667
2017;Stockholm Arlanda;Sweden;Malmö;159123.0;185916.0;151694.0;184404.0;681137;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;55.6052931;13.0001566
2017;Stockholm Arlanda;Sweden;Mora;2884.0;1976.0;1662.0;2735.0;9257;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;61.0086787;14.5442519
2017;Stockholm Arlanda;Sweden;Norrköping;;;189.0;54.0;243;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;58.5909124;16.1903511
2017;Stockholm Arlanda;Sweden;Ronneby;36324.0;40063.0;29254.0;37263.0;142904;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;56.2100417;15.2760355
2017;Stockholm Arlanda;Sweden;Skellefteå;65596.0;101127.0;116160.0;112079.0;394962;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;64.7520185;20.959339
2017;Stockholm Arlanda;Sweden;Stockholm;1553.0;963.0;1543.0;1144.0;5203;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;59.3251172;18.0710935
2017;Stockholm Arlanda;Sweden;Sundsvall-Härnösand;40981.0;44500.0;34875.0;46185.0;166541;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;62.5278157;17.4406275
2017;Stockholm Arlanda;Sweden;Sveg;261.0;499.0;97.0;294.0;1151;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;62.0360709;14.3598392
2017;Stockholm Arlanda;Sweden;Såtenäs;3.0;16.0;;;19;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;58.4421321;12.7007633
2017;Stockholm Arlanda;Sweden;Torsby;22.0;287.0;46.0;73.0;428;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;60.5;13.083333
2017;Stockholm Arlanda;Sweden;Trollhättan;;;33.0;;33;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;58.2827931;12.2908612
2017;Stockholm Arlanda;Sweden;Umeå;171587.0;191183.0;161039.0;204135.0;727944;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;63.8256568;20.2630745
2017;Stockholm Arlanda;Sweden;Vilhelmina;8605.0;6829.0;6888.0;5500.0;27822;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;64.833333;16.0
2017;Stockholm Arlanda;Sweden;Visby;26637.0;44186.0;63351.0;31675.0;165849;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;57.6379361;18.297982
2017;Stockholm Arlanda;Sweden;Växjö;;47.0;;35.0;82;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;56.8787183;14.8094385
2017;Stockholm Arlanda;Sweden;Ängelholm;45611.0;52851.0;44326.0;51076.0;193864;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;56.2429224;12.8619375
2017;Stockholm Arlanda;Sweden;Örebro;;2.0;;;2;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;59.2747287;15.2151181
2017;Stockholm Arlanda;Sweden;Örnsköldsvik;17789.0;17389.0;15583.0;18049.0;68810;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;63.2888613;18.7160209
2017;Stockholm Arlanda;Sweden;Östersund;109258.0;90744.0;70595.0;94646.0;365243;True;Domestic;Europe;Stockholm Arlanda;59.6519;17.9186;63.1793655;14.6357061
2017;Stockholm Arlanda;South Africa;Kruger Mpumalanga;;4.0;;17.0;21;False;International;Africa;Stockholm Arlanda;59.6519;17.9186;-26.7467948;28.7647223
2017;Stockholm Arlanda;South Africa;Lanseria;;;3.0;;3;False;International;Africa;Stockholm Arlanda;59.6519;17.9186;-25.9396667;27.9261711
2017;Stockholm Arlanda;Thailand;Bangkok;90261.0;55841.0;58882.0;76248.0;281232;False;International;Asia;Stockholm Arlanda;59.6519;17.9186;13.7524938;100.4935089
2017;Stockholm Arlanda;Thailand;Krabi;17751.0;3455.0;;6168.0;27374;False;International;Asia;Stockholm Arlanda;59.6519;17.9186;8.1111653;99.1097298
2017;Stockholm Arlanda;Thailand;Phuket;47332.0;2330.0;;18826.0;68488;False;International;Asia;Stockholm Arlanda;59.6519;17.9186;7.9366015;98.3529292
2017;Stockholm Arlanda;Czech Republic;Ostrava;;;;287.0;287;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;49.8349139;18.2820084
2017;Stockholm Arlanda;Czech Republic;Prague;39074.0;79389.0;75218.0;55212.0;248893;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;50.0874654;14.4212535
2017;Stockholm Arlanda;Tunisia;Tunis;;222.0;714.0;;936;False;International;Africa;Stockholm Arlanda;59.6519;17.9186;36.8002068;10.1857757
2017;Stockholm Arlanda;Turkey;Ankara;177.0;1912.0;8412.0;;10501;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;39.9207759;32.8540497
2017;Stockholm Arlanda;Turkey;Antalya;6447.0;25355.0;48048.0;17597.0;97447;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;36.8865728;30.7030242
2017;Stockholm Arlanda;Turkey;Istanbul;100020.0;124836.0;147276.0;115194.0;487326;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;41.006381;28.9758715
2017;Stockholm Arlanda;Turkey;Izmir;;2645.0;4355.0;1101.0;8101;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;38.4192537;27.128469
2017;Stockholm Arlanda;Turkey;Mugla;;3691.0;9125.0;468.0;13284;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;37.1642053;28.2624288
2017;Stockholm Arlanda;Turkey;Trabzon;2.0;;;;2;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;41.0054605;39.7301463
2017;Stockholm Arlanda;Turkmenistan;Ashgabat;290.0;;;;290;False;International;Asia;Stockholm Arlanda;59.6519;17.9186;37.9378322;58.2359467
2017;Stockholm Arlanda;Turks and Caicos Islands;Providenciales;4.0;;;;4;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;21.8020614;-72.3004456
2017;Stockholm Arlanda;Germany;Berlin;113118.0;163875.0;168180.0;76221.0;521394;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;52.5173885;13.3951309
2017;Stockholm Arlanda;Germany;Dresden;;;;3.0;3;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;51.0493286;13.7381437
2017;Stockholm Arlanda;Germany;Düsseldorf;94564.0;108011.0;58386.0;54705.0;315666;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;51.2254018;6.7763137
2017;Stockholm Arlanda;Germany;Frankfurt;156987.0;182450.0;183133.0;164433.0;687003;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;50.1106444;8.6820917
2017;Stockholm Arlanda;Germany;Hamburg;38816.0;51169.0;52697.0;46100.0;188782;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;53.5501721;10.0013165
2017;Stockholm Arlanda;Germany;Hannover;;;89.0;;89;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;52.3744779;9.7385532
2017;Stockholm Arlanda;Germany;Karlsruhe;;2.0;;;2;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;49.0068705;8.4034195
2017;Stockholm Arlanda;Germany;Köln/Bonn;497.0;12381.0;13146.0;3759.0;29783;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;50.8616702;7.1455238
2017;Stockholm Arlanda;Germany;München;114800.0;139403.0;137684.0;126305.0;518192;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;48.1371079;11.5753822
2017;Stockholm Arlanda;Germany;Niederrhein;;900.0;;;900;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;51.4013466;6.5096405
2017;Stockholm Arlanda;Germany;Schwabisch Hall/Hess;;;2.0;;2;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;51.1638175;10.4478313
2017;Stockholm Arlanda;Germany;Stuttgart;705.0;9946.0;6076.0;7046.0;23773;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;48.7784485;9.1800132
2017;Stockholm Arlanda;Ukraine;Kiev;22599.0;33773.0;41582.0;27949.0;125903;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;50.4500336;30.5241361
2017;Stockholm Arlanda;Ukraine;Lviv;;;53.0;;53;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;49.841952;24.0315921
2017;Stockholm Arlanda;Ukraine;Odessa;;5.0;;;5;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;46.4843023;30.7322878
2017;Stockholm Arlanda;Hungary;Budapest;15383.0;27247.0;27583.0;21493.0;91706;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;47.4813896;19.1457723
2017;Stockholm Arlanda;United States;Atlanta;;654.0;;;654;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;33.7544657;-84.3898151
2017;Stockholm Arlanda;United States;Bangor;3.0;188.0;2.0;4.0;197;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;44.8016255;-68.7713289
2017;Stockholm Arlanda;United States;Bedford Ma;7.0;2.0;14.0;;23;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;37.3752078;-79.2486815
2017;Stockholm Arlanda;United States;Bradley;;;;1.0;1;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;35.1694469;-84.855938
2017;Stockholm Arlanda;United States;Burbank;;1.0;;;1;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;34.1812089;-118.307201
2017;Stockholm Arlanda;United States;Charlotte/Douglas;;662.0;;;662;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;35.2107415;-80.9457435
2017;Stockholm Arlanda;United States;Chicago;24963.0;38360.0;42643.0;33712.0;139678;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;41.8755616;-87.6244212
2017;Stockholm Arlanda;United States;Columbus/Port Colum.;;2.0;;;2;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;39.7837304;-100.445882
2017;Stockholm Arlanda;United States;Columbus/Rickenback.;;98.0;;;98;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;39.7837304;-100.445882
2017;Stockholm Arlanda;United States;Dallas;;;3.0;;3;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;32.7762719;-96.7968559
2017;Stockholm Arlanda;United States;Denver;;;;80.0;80;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;39.7392364;-104.984862
2017;Stockholm Arlanda;United States;Detroit;;473.0;;;473;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;42.3315509;-83.0466403
2017;Stockholm Arlanda;United States;Fargo/Hector Intl;;;;2.0;2;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;39.7837304;-100.445882
2017;Stockholm Arlanda;United States;Farmingdale/Republic;;;4.0;;4;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;39.7837304;-100.445882
2017;Stockholm Arlanda;United States;Fort Lauderdale;18856.0;14036.0;13679.0;20007.0;66578;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;26.1223084;-80.1433786
2017;Stockholm Arlanda;United States;Houston;;372.0;;3.0;375;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;29.7589382;-95.3676974
2017;Stockholm Arlanda;United States;Indianapolis;;1.0;;;1;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;39.7683331;-86.1583502
2017;Stockholm Arlanda;United States;International Falls;;;1.0;;1;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;48.601033;-93.4105904
2017;Stockholm Arlanda;United States;Las Vegas;6479.0;;23.0;4608.0;11110;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;36.1674263;-115.1484131
2017;Stockholm Arlanda;United States;Lexington/Blue Gras;6.0;;;18.0;24;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;39.7837304;-100.445882
2017;Stockholm Arlanda;United States;Los Angeles;38539.0;58114.0;62530.0;52605.0;211788;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;34.0536909;-118.242766
2017;Stockholm Arlanda;United States;Memphis;;3.0;;;3;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;35.1460249;-90.0517638
2017;Stockholm Arlanda;United States;Miami;;;;3272.0;3272;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;25.7741566;-80.1935973
2017;Stockholm Arlanda;United States;Minneapolis-St Paul;;438.0;;;438;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;44.9227049;-93.0554922
2017;Stockholm Arlanda;United States;Morristown;;;2.0;;2;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;40.7970382;-74.4809868
2017;Stockholm Arlanda;United States;Moune/Quad-City;2.0;10.0;;;12;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;39.7837304;-100.445882
2017;Stockholm Arlanda;United States;New Orleans;;239.0;;;239;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;29.9561422;-90.0733934
2017;Stockholm Arlanda;United States;New York;61246.0;93993.0;103818.0;70471.0;329528;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;40.7127281;-74.0060152
2017;Stockholm Arlanda;United States;Oakland;14352.0;19932.0;22031.0;14793.0;71108;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;37.8044557;-122.271356
2017;Stockholm Arlanda;United States;Palm Beach;13.0;;;;13;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;26.6279798;-80.4494174
2017;Stockholm Arlanda;United States;Philadelphia;7.0;875.0;;;882;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;39.9527237;-75.1635262
2017;Stockholm Arlanda;United States;Rochester Mn;;;;10.0;10;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;44.0223987;-92.4623521
2017;Stockholm Arlanda;United States;San Diego Intl;;2.0;8.0;;10;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;32.7333608;-117.1922464
2017;Stockholm Arlanda;United States;San Francisco;1.0;582.0;;;583;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;37.7879363;-122.4075201
2017;Stockholm Arlanda;United States;San Jose;;7.0;8.0;5.0;20;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;37.3361663;-121.890591
2017;Stockholm Arlanda;United States;Scottsdale;;;;2.0;2;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;33.4942189;-111.926018
2017;Stockholm Arlanda;United States;Seattle;;2.0;7.0;;9;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;47.6038321;-122.330062
2017;Stockholm Arlanda;United States;Seattle-Tacoma;;226.0;;;226;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;47.4475673;-122.3080159
2017;Stockholm Arlanda;United States;Southwest Florida;;;;2.0;2;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;25.7325923;-80.30681
2017;Stockholm Arlanda;United States;St. Louis;;663.0;;;663;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;38.6254063;-90.190009
2017;Stockholm Arlanda;United States;Teterboro;8.0;12.0;15.0;13.0;48;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;40.8598219;-74.0593075
2017;Stockholm Arlanda;United States;Trenton;;6.0;8.0;8.0;22;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;40.2203074;-74.7659
2017;Stockholm Arlanda;United States;Van Nuys;6.0;4.0;;10.0;20;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;34.1866193;-118.4486675
2017;Stockholm Arlanda;United States;Washington Dc;;17.0;18.0;24.0;59;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;38.8950982;-77.0363849
2017;Stockholm Arlanda;United States;Waukegan;;4.0;;;4;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;42.3602273;-87.8318164
2017;Stockholm Arlanda;United States;West Columbia;;265.0;;;265;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;29.1438582;-95.6452249
2017;Stockholm Arlanda;United States;Westhampton;;4.0;;;4;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;40.825042;-72.6709984
2017;Stockholm Arlanda;United States;White Plains/Westch.;5.0;;;5.0;10;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;39.7837304;-100.445882
2017;Stockholm Arlanda;United States;Will Rogers World Ai;;165.0;;;165;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;39.7837304;-100.445882
2017;Stockholm Arlanda;Uzbekistan;Tashkent/Yuzhny;4.0;;;;4;False;International;Asia;Stockholm Arlanda;59.6519;17.9186;41.2599624;69.285117
2017;Stockholm Arlanda;Vietnam;Phu Quoc Flygplats;7385.0;249.0;;2438.0;10072;False;International;Asia;Stockholm Arlanda;59.6519;17.9186;10.1678855;103.997528
2017;Stockholm Arlanda;Belarus;Grodno;;70.0;;;70;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;53.6834599;23.8342648
2017;Stockholm Arlanda;Belarus;Minsk;2948.0;3920.0;4808.0;4185.0;15861;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;53.9024716;27.5618225
2017;Stockholm Arlanda;Austria;Graz;;744.0;;9.0;753;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;47.0708678;15.4382786
2017;Stockholm Arlanda;Austria;Innsbruck;15141.0;243.0;;282.0;15666;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;47.2654296;11.3927685
2017;Stockholm Arlanda;Austria;Linz;;;155.0;;155;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;48.3059078;14.286198
2017;Stockholm Arlanda;Austria;Salzburg;13686.0;2664.0;3622.0;4396.0;24368;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;47.7981346;13.0464806
2017;Stockholm Arlanda;Austria;Vienna;57588.0;68965.0;74700.0;57679.0;258932;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;48.2083537;16.3725042
2018;Stockholm Arlanda;Albania;Tirana;;2563.0;3993.0;;6556;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;41.3281482;19.8184435
2018;Stockholm Arlanda;Antigua and Barbuda;V.C.Bird, Antigua;;;;7.0;7;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;17.1355258;-61.7938871
2018;Stockholm Arlanda;Aruba;Oranjestad/Beatrix;3876.0;;;3481.0;7357;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;12.5013629;-69.9618475
2018;Stockholm Arlanda;Azerbaijan;Baku/Bina;;12.0;;;12;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;40.3936294;47.7872508
2018;Stockholm Arlanda;Bahamas;Marsh Harbour Airpor;;8.0;;;8;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;24.7736546;-78.0000547
2018;Stockholm Arlanda;Belgium;Antwerp;;2.0;;;2;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;51.2211097;4.3997081
2018;Stockholm Arlanda;Belgium;Brussels;34533.0;48828.0;34205.0;38934.0;156500;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;50.8467372;4.352493
2018;Stockholm Arlanda;Belgium;Kortrijk-Wevelgem;;1.0;;;1;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;50.8149741;3.1929918
2018;Stockholm Arlanda;Bermuda;Bermuda;4.0;;;;4;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;32.3022282;-64.7741121
2018;Stockholm Arlanda;Bosnia and Herzegovina;Banja Luka;;;;184.0;184;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;44.7720845;17.1917651
2018;Stockholm Arlanda;Bosnia and Herzegovina;Sarajevo;5061.0;7650.0;8427.0;4012.0;25150;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;43.8570713;18.4126147
2018;Stockholm Arlanda;Brazil;Brasilia;;4.0;;2.0;6;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;-15.7939869;-47.8828
2018;Stockholm Arlanda;Brazil;Sao Paolo;;;3.0;;3;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;-23.5506507;-46.6333824
2018;Stockholm Arlanda;Bulgaria;Burgas;;8116.0;17810.0;326.0;26252;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;42.4936616;27.4721276
2018;Stockholm Arlanda;Bulgaria;Sofia;;301.0;;;301;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;42.6977028;23.3217359
2018;Stockholm Arlanda;Bulgaria;Varna;;2679.0;5725.0;151.0;8555;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;43.2073873;27.9166653
2018;Stockholm Arlanda;Canada;Goose Bay;;2.0;;2.0;4;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;53.333333;-60.416667
2018;Stockholm Arlanda;Canada;Iqaluit;;;5.0;;5;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;63.7492738;-68.5213763
2018;Stockholm Arlanda;Canada;Toronto;2.0;;;5.0;7;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;43.6534817;-79.3839347
2018;Stockholm Arlanda;Cyprus;Larnaca;6824.0;44515.0;54301.0;22282.0;127922;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;34.9236095;33.6236184
2018;Stockholm Arlanda;Denmark;Billund;13304.0;22061.0;16189.0;17942.0;69496;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;55.7247018;9.1195835
2018;Stockholm Arlanda;Denmark;Esbjerg;;;;2.0;2;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;55.4664892;8.4520751
2018;Stockholm Arlanda;Denmark;Copenhagen;341556.0;416203.0;377122.0;377547.0;1512428;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;55.6867243;12.5700724
2018;Stockholm Arlanda;Denmark;Odense;;7.0;;;7;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;55.3997225;10.3852104
2018;Stockholm Arlanda;Denmark;Sönderborg;2.0;;24.0;;26;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;54.9089186;9.7897999
2018;Stockholm Arlanda;Denmark;Ålborg;671.0;107.0;;330.0;1108;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;57.0462626;9.9215263
2018;Stockholm Arlanda;Denmark;Århus;;6194.0;5895.0;7241.0;19330;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;56.1496278;10.2134046
2018;Stockholm Arlanda;Dominican Republic;Puerto Plata;6157.0;621.0;;882.0;7660;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;19.7976564;-70.6932607
2018;Stockholm Arlanda;Dominican Republic;Punta Cana;5376.0;574.0;;1009.0;6959;False;International;Americas;Stockholm Arlanda;59.6519;17.9186;18.556551;-68.3691611
2018;Stockholm Arlanda;Egypt;Hurghada;17674.0;2962.0;;22634.0;43270;False;International;Africa;Stockholm Arlanda;59.6519;17.9186;27.222556;33.8307062
2018;Stockholm Arlanda;Egypt;Cairo;;21.0;7.0;4.0;32;False;International;Africa;Stockholm Arlanda;59.6519;17.9186;30.0443879;31.2357257
2018;Stockholm Arlanda;Egypt;Marsa Alam;5542.0;1031.0;;3872.0;10445;False;International;Africa;Stockholm Arlanda;59.6519;17.9186;25.069992;34.893817
2018;Stockholm Arlanda;Estonia;Tallinn;46683.0;58742.0;53747.0;64518.0;223690;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;59.437242;24.7572693
2018;Stockholm Arlanda;Ethiopia;Addis Ababa;22093.0;16024.0;18553.0;22669.0;79339;False;International;Africa;Stockholm Arlanda;59.6519;17.9186;9.0358119;38.7524315
2018;Stockholm Arlanda;Finland;Helsinki;283400.0;349112.0;324480.0;319767.0;1276759;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;60.1666204;24.9435408
2018;Stockholm Arlanda;Finland;Kruunupyy;3701.0;2661.0;;;6362;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;63.7288259;23.0215188
2018;Stockholm Arlanda;Finland;Mariehamn;4302.0;2817.0;2245.0;3114.0;12478;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;60.102423;19.94126
2018;Stockholm Arlanda;Finland;Oulu;;;;2077.0;2077;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;65.0117914;25.4701973
2018;Stockholm Arlanda;Finland;Pori;2060.0;1355.0;;;3415;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;61.4866126;21.7972071
2018;Stockholm Arlanda;Finland;Rovaniemi;4.0;;6.0;;10;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;66.5025537;25.7303912
2018;Stockholm Arlanda;Finland;Tampere;12809.0;15634.0;9982.0;14880.0;53305;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;61.4977929;23.7616372
2018;Stockholm Arlanda;Finland;Vaasa;18926.0;24952.0;24705.0;22309.0;90892;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;63.0957722;21.6159187
2018;Stockholm Arlanda;Finland;Turku;18842.0;24886.0;19671.0;22299.0;85698;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;60.4515932;22.2669991
2018;Stockholm Arlanda;France;Bastia-Poretta;;2849.0;3915.0;311.0;7075;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;42.554418;9.4821991
2018;Stockholm Arlanda;France;Bergerac/Roumaniere;;;;235.0;235;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;46.603354;1.8883335
2018;Stockholm Arlanda;France;Biarritz;;451.0;4517.0;;4968;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;43.4711437;-1.5527266
2018;Stockholm Arlanda;France;Bordeaux;;5039.0;8666.0;;13705;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;44.841225;-0.5800364
2018;Stockholm Arlanda;France;Bourges;;6.0;;;6;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;47.0811658;2.399125
2018;Stockholm Arlanda;France;Cannes;;9.0;;;9;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;43.5515198;7.0134418
2018;Stockholm Arlanda;France;Chambery/Aix-L-Bains;802.0;60.0;;;862;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;45.6866714;5.913692
2018;Stockholm Arlanda;France;Clermont;;;;90.0;90;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;49.3780921;2.4141907
2018;Stockholm Arlanda;France;Grenoble;6459.0;379.0;;320.0;7158;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;45.1875602;5.7357819
2018;Stockholm Arlanda;France;Lyon;5997.0;;;;5997;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;45.7578137;4.8320114
2018;Stockholm Arlanda;France;Montpellier;;1220.0;4041.0;;5261;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;43.6112422;3.8767337
2018;Stockholm Arlanda;France;Mülhouse;;;;3717.0;3717;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;47.7467233;7.3389937
2018;Stockholm Arlanda;France;Nice;26344.0;64661.0;85696.0;33008.0;209709;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;43.7009358;7.2683912
2018;Stockholm Arlanda;France;Paris;132803.0;173989.0;163825.0;147578.0;618195;False;International;Europe;Stockholm Arlanda;59.6519;17.9186;48.8588897;2.320041
